# Model	: samsara2																																														
# Author	: Benoit Courbaud																																														
# Project	: sam																																														
# Stand date	: 2012																																														
# Initial source	: C:\Users\benoit.courbaud\Capsis4\data\samsara2\DemoFiles\Prenovel\Prenovel01_26_Adrien_Inventory.txt																																														
# File format : 																																															
#    Name	: Chargeur / exporteur d'inventaires Samsara2																																														
#    Class name	: samsara2.extension.ioformat.Samsa2Inventory																																														
#    Version	: 1.0																																														
#    Author	: F. de Coligny																																														
																																															
																																															
# Samsa2InventoryExport																																															
# 																																															
# Key records section																																															
# 																																															
treeRecruitmentDbh = 7.5																																															
date = 2012																																															
cellWidth = 10																																															
plotXMin = 0																																															
plotYMin = 0																																															
plotXMax = 100																																															
plotYMax = 100																																															
plotSlope = 6																																															
plotAspect = 144																																															
bottomAzimut = 270																																															
canopyTop = 40.0																																															
balRadius = 17.0																																															
345209	1	40.8708	55.8279	0.2234																																											
345210	1	48.7479	59.5121	0.2234																																											
345212	1	42.6263	56.157	0.2732																																											
346036	0	42.8179	50.4073	0.1611																																											
346039	1	46.2967	55.4887	0.2732																																											
346040	1	43.0742	59.6592	0.2732																																											
346041	1	46.2374	57.2574	0.2234																																											
346042	1	48.8301	53.317	0.2234																																											
346043	1	40.5412	51.9439	0.2234																																											
346045	2	45.931	51.8706	0.1623																																											
346909	0	41.1058	53.2292	0.1611																																											
346910	1	44.6598	56.6213	0.1777																																											
346912	1	40.7318	59.2233	0.2234																																											
346913	1	49.4546	55.3293	0.1777																																											
347769	1	48.0839	59.7558	0.1777																																											
347770	1	49.428	58.2277	0.1777																																											
347771	1	41.3609	57.4956	0.1																																											
347772	1	40.2137	54.5484	0.1777																																											
347773	1	47.8346	55.495	0.1365																																											
347774	2	42.9525	53.7292	0.1																																											
348684	0	48.0949	59.5129	0.119																																											
348685	1	42.8867	59.3539	0.1365																																											
348686	1	45.3877	59.608	0.1365																																											
348687	1	45.1608	58.3044	0.1365																																											
348688	1	47.0344	56.0301	0.1365																																											
349562	0	45.8498	52.0963	0.1																																											
349563	0	44.6746	57.5337	0.1																																											
349564	1	48.3017	58.5564	0.1																																											
349565	1	45.6183	50.0416	0.1																																											
349566	1	42.9586	56.0458	0.1																																											
349567	1	44.2279	57.042	0.1																																											
349568	1	49.4092	53.6561	0.1																																											
349569	1	46.2419	57.4778	0.1																																											
349570	1	40.1461	53.0558	0.1																																											
349571	1	47.4287	54.0661	0.1																																											
349572	1	44.1568	54.3449	0.1																																											
349573	1	48.2727	52.1953	0.1																																											
349574	1	48.3765	55.4455	0.1																																											
349575	1	44.5995	55.4053	0.1																																											
349576	2	40.8939	53.3292	0.1																																											
299248	1	53.8672	59.5432	4.4467																																											
303682	1	54.0672	57.9151	3.5769																																											
308150	1	54.5701	55.5798	3.2271																																											
308151	1	55.1904	57.9975	2.8916																																											
313365	1	53.3234	51.7226	2.365																																											
317782	1	57.6037	56.7431	2.0692																																											
320510	1	56.2707	54.823	2.1661																																											
324938	1	57.0599	51.98	1.5255																																											
326698	1	59.469	56.3401	1.4413																																											
328550	1	54.1135	58.2969	0.8381																																											
330262	1	54.6301	57.0082	1.0492																																											
331139	1	57.9255	56.1141	0.9767																																											
333694	1	58.3685	52.9401	0.8381																																											
333697	1	50.7383	59.0144	0.9064																																											
336433	1	51.872	53.1383	0.772																																											
337329	1	57.26	55.4048	0.5296																																											
337330	1	56.9533	59.5219	0.6463																																											
337331	1	58.5089	51.5783	0.5868																																											
338197	1	53.1768	54.3852	0.5296																																											
338201	1	55.4715	51.4654	0.4748																																											
339091	1	55.3462	51.2984	0.4748																																											
339923	1	50.875	59.0453	0.4748																																											
339924	1	54.1174	51.8011	0.5868																																											
341741	1	51.1007	59.228	0.2386																																											
341742	1	53.1799	50.4942	0.1994																																											
341744	1	57.0794	56.3547	0.3726																																											
341746	1	57.4773	59.2342	0.4748																																											
342602	1	51.4062	57.3268	0.3253																																											
342607	1	54.3898	52.9095	0.3253																																											
342609	1	59.6595	57.3017	0.3253																																											
342612	1	51.7673	53.2705	0.3726																																											
342613	1	57.9521	56.0894	0.2386																																											
343510	1	58.0058	55.2749	0.2386																																											
343512	1	51.2333	51.0664	0.2806																																											
344376	1	52.8192	50.3047	0.2386																																											
344378	1	51.3	50.2086	0.1994																																											
345213	1	57.4291	59.7331	0.2806																																											
345214	1	58.1317	55.8334	0.2806																																											
345215	1	53.3834	55.4774	0.1994																																											
346048	0	54.1534	59.4998	0.168																																											
346049	1	52.3785	50.1512	0.1632																																											
346051	1	51.6921	59.6786	0.1994																																											
346916	0	58.1578	54.3301	0.1321																																											
346917	1	58.4481	56.8221	0.1994																																											
346918	1	51.9621	56.3193	0.13																																											
346920	1	58.5975	56.8222	0.1632																																											
346921	1	55.7272	51.5801	0.1632																																											
346922	1	54.1791	52.2165	0.1994																																											
346923	2	56.9663	53.76	0.1422																																											
347776	1	51.8431	55.2847	0.1632																																											
347779	1	54.0929	52.771	0.13																																											
348691	0	59.6351	59.7526	0.1156																																											
348692	1	56.8734	51.1357	0.13																																											
348693	1	55.6127	51.1269	0.13																																											
348694	1	51.0531	55.212	0.13																																											
348695	1	51.7231	50.2795	0.1																																											
348696	1	56.7179	53.8032	0.13																																											
348697	1	53.2907	56.5187	0.13																																											
348698	1	52.8834	55.3419	0.13																																											
349577	1	50.5047	53.5681	0.1																																											
349578	1	58.5931	55.4661	0.1																																											
349579	1	54.2313	54.0287	0.1																																											
349580	1	55.319	51.7081	0.1																																											
349581	1	56.9318	50.7192	0.1																																											
349582	1	59.3672	50.7631	0.1																																											
349583	1	53.5042	58.2711	0.1																																											
349584	1	52.4483	56.1067	0.1																																											
349585	1	55.3629	53.7069	0.1																																											
349586	2	52.7806	51.0103	0.1																																											
349587	2	56.7979	51.2973	0.1																																											
294700	2	67.2308	51.3072	2.8128																																											
304597	1	66.9297	50.2927	4.4034																																											
306329	1	64.7088	58.4104	4.4034																																											
309032	1	69.1326	57.2653	3.9661																																											
312527	1	62.279	50.4372	3.8244																																											
316089	1	65.1547	51.9016	3.2777																																											
318730	1	64.9128	59.1188	2.5212																																											
323174	1	66.543	50.6738	1.9518																																											
323175	1	67.7811	56.8516	1.9518																																											
324051	1	66.2183	50.8543	1.7403																																											
325845	1	64.2453	50.4794	1.9518																																											
325848	1	62.5285	50.7512	1.7403																																											
326704	1	62.9282	55.8199	1.3467																																											
326708	1	64.8692	55.3951	1.3467																																											
326709	1	60.7307	57.1211	1.6382																																											
329406	1	64.6095	56.1454	1.2546																																											
329410	1	69.3192	51.4867	1.2546																																											
331149	1	65.8316	50.9883	1.0782																																											
331150	1	61.3109	50.1625	1.4413																																											
331987	1	64.3736	56.0708	0.9941																																											
331991	1	62.2298	59.984	1.0782																																											
332862	1	63.0032	52.5564	0.834																																											
332863	1	60.7471	53.2347	0.7582																																											
332865	1	63.8603	51.1726	0.7582																																											
334629	1	67.0652	54.4033	0.9126																																											
335568	1	68.9345	52.0554	0.6154																																											
335569	1	64.8554	59.0703	0.834																																											
335570	1	67.3387	52.9758	0.9126																																											
336440	1	65.3074	53.6374	0.6154																																											
336442	1	66.858	59.3596	0.834																																											
336443	1	69.8484	57.6813	0.7582																																											
338214	1	68.6525	58.1321	0.5485																																											
339095	1	69.0922	58.0708	0.6853																																											
339097	1	69.1552	55.0705	0.7582																																											
339101	1	66.2143	55.0248	0.5485																																											
339930	1	60.9326	55.9459	0.4243																																											
339933	1	67.5564	51.154	0.4848																																											
339934	1	67.0398	59.88	0.367																																											
340846	1	62.3762	55.7655	0.367																																											
340848	1	61.2518	55.158	0.4848																																											
341751	2	64.8072	50.7618	0.2201																																											
342619	1	61.5532	53.6908	0.3132																																											
342624	1	63.3273	51.5101	0.2629																																											
342625	1	62.4986	58.7307	0.4243																																											
343518	1	61.3278	50.176	0.367																																											
343519	1	65.4098	50.5648	0.4243																																											
343520	1	67.3896	52.9091	0.2629																																											
344389	1	64.9114	50.7924	0.3132																																											
344391	1	61.9977	52.9364	0.3132																																											
344392	1	60.4475	58.0464	0.3132																																											
345218	1	60.8035	55.0827	0.2629																																											
345219	1	69.4821	52.4465	0.2629																																											
345220	1	65.3164	54.175	0.3132																																											
346054	1	67.7911	52.6346	0.2629																																											
346055	1	61.1805	54.1543	0.2629																																											
346056	1	67.4008	58.9637	0.2629																																											
346058	1	63.9437	57.5245	0.2629																																											
346059	1	68.6747	58.7756	0.1346																																											
346060	1	62.5634	59.5276	0.2163																																											
346061	1	62.1963	56.8006	0.1734																																											
346062	1	60.7798	54.6808	0.2163																																											
346063	1	67.9466	59.7318	0.2629																																											
346064	1	61.9411	58.5805	0.2629																																											
346924	0	64.0733	53.9481	0.1577																																											
346926	1	67.1614	57.8218	0.2163																																											
346930	2	64.0515	51.0088	0.1136																																											
347784	1	67.161	54.5649	0.1734																																											
347787	1	66.9884	56.826	0.1734																																											
347788	1	64.7642	58.3533	0.1734																																											
347789	1	68.6876	50.7816	0.1734																																											
348700	1	61.0864	51.332	0.1																																											
348702	1	67.0322	53.267	0.1346																																											
349588	0	60.7342	50.4717	0.1																																											
349589	0	67.4704	51.5092	0.1																																											
349590	1	60.1129	59.4975	0.1																																											
349591	1	67.6582	59.3041	0.1																																											
349592	1	60.0229	53.8711	0.1																																											
349593	1	64.8551	57.7401	0.1																																											
349594	1	66.594	52.3824	0.1																																											
349595	1	60.3632	58.4161	0.1																																											
310759	1	77.1697	55.8295	2.5217																																											
311631	1	76.9015	54.44	3.0379																																											
313383	1	72.3577	59.0788	2.2303																																											
317805	1	73.2366	51.8436	2.1363																																											
321414	1	71.1	54.6397	1.6907																																											
325855	1	70.6968	54.0688	1.287																																											
327600	1	75.282	59.3007	1.2116																																											
331156	1	76.0919	54.0138	0.9961																																											
331158	1	71.0185	55.0648	0.9281																																											
331161	1	71.9699	58.2506	0.9281																																											
332870	1	77.2067	50.436	0.9281																																											
332873	1	75.7006	50.3312	0.7355																																											
334634	1	79.3038	52.5785	0.6753																																											
337341	1	73.8417	57.4518	0.6753																																											
338220	1	73.8801	51.1594	0.5612																																											
339939	1	73.6263	55.4261	0.5073																																											
339941	1	78.7419	55.4415	0.5073																																											
339942	1	72.9153	57.1898	0.5073																																											
339943	1	75.2331	59.7309	0.4062																																											
339945	1	74.4352	55.3385	0.4556																																											
341754	1	75.8362	51.7511	0.3591																																											
342632	1	77.151	58.8918	0.2321																																											
342633	1	70.5286	51.1084	0.4062																																											
342634	1	72.085	52.4797	0.272																																											
342635	1	77.9886	58.0454	0.4062																																											
342636	1	71.1791	55.6545	0.1949																																											
343522	1	72.0071	58.7298	0.3143																																											
343523	1	73.082	52.6516	0.272																																											
343524	1	76.8025	52.1078	0.3143																																											
344396	1	75.6491	53.2778	0.2321																																											
344399	1	76.1128	52.8363	0.272																																											
344400	1	75.8483	55.4593	0.1949																																											
345223	1	79.5561	56.047	0.2321																																											
346067	1	79.7417	54.9318	0.2321																																											
346068	1	78.898	53.0451	0.1604																																											
346070	1	74.0259	58.2382	0.2321																																											
346071	1	73.7793	50.0788	0.1949																																											
346935	1	71.9851	56.6404	0.1604																																											
347792	0	77.5798	55.5966	0.1307																																											
347793	1	77.6623	55.1561	0.1287																																											
348704	0	70.9878	55.916	0.1149																																											
348705	1	76.4201	57.1324	0.1287																																											
348706	1	70.4161	57.3538	0.1																																											
348708	1	79.5312	56.916	0.1287																																											
348709	1	79.6012	57.6268	0.1																																											
348710	1	71.3578	52.4403	0.1																																											
348711	1	76.4878	53.5017	0.1																																											
349596	0	70.7742	57.446	0.1																																											
349597	1	75.5479	55.2004	0.1																																											
349598	1	79.0802	58.093	0.1																																											
349599	1	77.8642	52.3679	0.1																																											
349600	2	72.0656	57.9441	0.1																																											
300173	1	88.2995	50.7775	3.4604																																											
309044	1	88.0744	51.3163	2.7557																																											
314292	1	84.604	50.7067	2.2028																																											
321423	1	86.5547	59.7378	1.3204																																											
322328	1	87.4151	50.6232	1.7799																																											
323187	1	82.6295	57.1685	1.1113																																											
328578	1	89.5671	51.7555	0.9799																																											
330281	1	87.9759	55.4968	0.9799																																											
332000	1	88.0839	52.6047	0.6263																																											
335580	1	85.2661	52.1051	0.6263																																											
337347	1	87.0634	51.5916	0.3816																																											
337349	1	84.6234	50.5306	0.4737																																											
338224	1	82.967	54.4645	0.3386																																											
338227	1	83.9053	55.3514	0.4266																																											
339112	1	87.1654	56.7822	0.5226																																											
339950	1	89.997	53.3792	0.4737																																											
339952	1	83.917	51.7072	0.4737																																											
339953	1	89.148	53.9187	0.2589																																											
340854	1	88.0044	54.3168	0.2977																																											
340855	1	88.3406	54.0469	0.3816																																											
340856	1	82.9963	53.8255	0.3816																																											
343530	1	87.1417	52.0529	0.2977																																											
344404	1	80.0489	57.2258	0.2224																																											
346077	1	87.3363	59.4308	0.2224																																											
346937	0	82.5969	54.8784	0.1441																																											
346940	1	85.4548	58.0639	0.1881																																											
346941	1	83.2285	59.1187	0.1562																																											
346942	1	82.5511	51.6341	0.1562																																											
347795	1	81.6874	51.8044	0.1																																											
347796	1	80.4412	59.7493	0.1268																																											
347797	1	84.618	53.8079	0.1268																																											
347798	1	84.0691	57.7326	0.1562																																											
347799	1	86.107	58.6504	0.1562																																											
348713	1	83.3253	59.2253	0.1																																											
348714	1	84.3352	53.0726	0.1268																																											
348715	1	85.8941	57.5563	0.1268																																											
348716	1	82.9701	55.415	0.1268																																											
348717	1	88.8018	58.8154	0.1268																																											
349601	0	82.4996	53.4204	0.1																																											
349602	1	83.594	55.1715	0.1																																											
349603	1	83.1251	54.0978	0.1																																											
349604	1	81.7757	53.6526	0.1																																											
307273	1	95.0378	57.8016	2.5729																																											
310766	1	90.833	51.8305	2.2418																																											
312539	1	92.4776	58.0014	2.1619																																											
314298	1	98.3762	51.7278	1.3599																																											
314299	1	90.4786	56.8642	1.6347																																											
316106	1	93.805	51.9964	1.3599																																											
321430	1	98.4545	50.5773	1.23																																											
321431	1	91.3251	50.2335	1.23																																											
324969	1	92.5688	56.5468	1.23																																											
325861	1	92.4089	58.5097	1.045																																											
326733	1	96.1637	51.2751	0.986																																											
327611	1	96.7156	57.5093	0.9284																																											
327613	1	95.4726	55.0909	0.7638																																											
332008	1	94.7347	53.9345	0.7638																																											
335590	1	98.6341	50.2344	0.6612																																											
337353	1	95.4987	50.6098	0.4312																																											
339114	1	94.663	55.2674	0.3505																																											
339117	1	93.4713	50.1673	0.3505																																											
339956	1	90.0669	58.5764	0.3127																																											
340861	1	92.3495	56.5491	0.3505																																											
341764	1	92.1488	53.1591	0.3505																																											
342645	1	96.7853	55.8202	0.3127																																											
342646	1	95.8923	58.234	0.3127																																											
342647	1	97.0011	59.5856	0.2766																																											
343534	1	94.609	55.0297	0.2766																																											
344410	1	99.6567	51.6393	0.2423																																											
345227	1	90.4116	59.1966	0.1794																																											
345229	1	97.0751	51.1491	0.2423																																											
345231	1	97.4873	52.3596	0.1794																																											
346079	1	99.0247	57.9178	0.1508																																											
346945	1	92.0659	59.3378	0.1243																																											
346946	1	98.9318	57.8523	0.1508																																											
347800	0	96.4728	51.0747	0.1																																											
347801	1	96.2126	54.2922	0.1																																											
347802	1	94.3501	51.518	0.1508																																											
349605	0	90.8477	52.2912	0.1																																											
349606	0	90.0489	55.3062	0.1																																											
349607	1	97.8385	59.9224	0.1																																											
349608	1	94.4632	50.8075	0.1																																											
349609	1	90.9877	55.9697	0.1																																											
349610	1	90.8691	53.8523	0.1																																											
349611	1	98.8579	50.5832	0.1																																											
349612	1	90.1929	59.0128	0.1																																											
349613	1	99.9385	59.3868	0.1																																											
349614	1	99.3172	57.8445	0.1																																											
349615	2	99.0797	59.1793	0.1																																											
309907	1	6.3964	43.631	5.3093																																											
315228	1	2.3901	47.6646	4.6923																																											
315230	1	3.9627	43.5126	4.8946																																											
319601	1	4.0345	43.8589	4.1055																																											
320550	1	0.815	40.0368	3.7316																																											
320551	1	8.974	48.044	3.55																																											
324977	1	6.0084	40.4897	2.3811																																											
325864	1	3.1432	49.2446	2.0817																																											
327616	1	5.7839	49.3652	1.5317																																											
327617	1	0.4607	41.0134	2.5368																																											
327620	1	8.2791	46.0239	2.6963																																											
330288	1	8.4861	44.6668	1.9379																																											
331172	1	3.1371	47.1024	1.4048																																											
338234	1	2.7575	47.4821	0.8382																																											
339122	1	2.8962	43.2761	0.8382																																											
339126	1	9.6254	41.8003	0.6454																																											
339960	1	5.2042	48.5271	0.9422																																											
339961	1	3.6093	40.9159	0.8382																																											
340864	1	8.7487	40.199	0.6454																																											
342649	1	9.7246	48.873	0.5567																																											
342651	1	1.4713	40.5712	0.2579																																											
342652	1	9.7853	47.0153	0.3957																																											
343537	1	5.0116	40.233	0.4734																																											
343538	1	6.2688	45.8385	0.3957																																											
344413	1	5.9407	46.6954	0.3957																																											
344415	1	4.0835	42.3579	0.3957																																											
344416	1	1.7883	47.6754	0.3957																																											
345234	1	2.8105	44.4919	0.3238																																											
345235	1	9.3683	47.3928	0.3238																																											
345236	1	2.9763	41.6491	0.2579																																											
346082	1	8.1446	41.4187	0.2579																																											
346083	1	1.0121	48.1313	0.3238																																											
346084	1	6.5081	47.3994	0.2579																																											
346085	2	7.0911	43.5356	0.1308																																											
346948	1	3.5874	48.3769	0.2579																																											
346949	1	2.1798	43.3621	0.1984																																											
346950	1	8.4435	49.5082	0.1456																																											
347804	1	6.1822	47.158	0.1984																																											
348719	1	7.3178	49.7518	0.1456																																											
348720	1	6.3936	42.2287	0.1456																																											
348721	1	0.2415	48.8216	0.1456																																											
348722	1	3.347	40.1518	0.1456																																											
348723	1	4.6516	47.9495	0.1																																											
349616	0	6.0934	45.6478	0.1																																											
349617	0	1.0935	48.7802	0.1																																											
349618	0	0.3137	46.4594	0.1																																											
349619	1	2.2294	45.9577	0.1																																											
349620	1	4.371	42.3396	0.1																																											
311650	1	11.166	46.8432	4.251																																											
313411	1	12.808	40.7903	4.077																																											
316118	1	13.7311	44.9775	3.7375																																											
321442	1	12.859	41.0872	3.5722																																											
321445	1	18.272	42.0154	2.4991																																											
322345	1	10.6568	48.7463	2.9406																																											
322349	1	12.821	48.5076	2.4991																																											
324080	1	10.3054	45.2409	2.6431																																											
324084	1	19.2602	42.8967	2.7903																																											
325867	1	19.0066	48.1604	2.6431																																											
325869	1	19.012	47.902	1.8279																																											
325872	1	12.6178	44.6601	2.0864																																											
327627	1	15.3364	47.1043	1.8279																																											
329429	1	17.1628	41.1336	1.4659																																											
331178	1	14.5129	43.2067	1.4659																																											
332887	1	13.7694	44.8251	0.9355																																											
334647	1	19.9974	46.9296	1.034																																											
335601	1	19.1711	41.0401	1.2425																																											
336468	1	13.6253	47.0725	0.841																																											
336472	1	13.3416	47.4142	1.034																																											
339128	1	11.6033	41.3085	0.9355																																											
339129	1	14.1686	49.4746	0.5824																																											
340870	1	16.9127	42.172	0.6644																																											
340871	1	19.4504	46.2025	0.5049																																											
340872	1	14.5896	40.7069	0.5049																																											
340873	1	11.6646	47.9383	0.5049																																											
341770	1	13.0152	42.9851	0.5824																																											
341771	1	18.1747	46.493	0.5049																																											
341772	1	13.6184	40.4438	0.5049																																											
341775	1	10.0616	48.5459	0.5049																																											
342658	1	10.0223	43.162	0.3636																																											
343540	1	19.8547	42.4294	0.5049																																											
343541	1	14.6306	44.9607	0.5049																																											
343545	1	10.8238	44.4986	0.4319																																											
344421	1	17.2254	44.715	0.3636																																											
344423	1	11.956	42.2258	0.3636																																											
345241	1	13.6185	40.5859	0.3002																																											
345242	1	10.6675	42.1687	0.3002																																											
345243	1	10.3515	40.8646	0.2418																																											
345244	1	16.7544	42.8284	0.3636																																											
345245	1	16.4443	40.075	0.3636																																											
345246	1	16.4122	47.7677	0.3002																																											
345247	1	17.1979	44.8814	0.3002																																											
346089	1	18.0172	46.529	0.2418																																											
346090	1	11.3424	47.8852	0.1888																																											
346091	1	11.3806	49.3282	0.1888																																											
346092	1	12.9142	42.0764	0.3002																																											
346093	1	16.8118	43.2294	0.2418																																											
346094	1	12.1034	48.1397	0.1414																																											
346095	1	10.115	41.534	0.3002																																											
346096	1	15.4391	40.5343	0.1888																																											
346953	0	19.5915	48.3826	0.17																																											
346954	1	11.4539	49.8334	0.1888																																											
346955	1	17.2178	44.7438	0.1888																																											
346957	1	12.8724	49.8584	0.1888																																											
346958	1	12.9352	47.2215	0.2418																																											
346959	1	10.142	49.4722	0.2418																																											
346960	1	11.3689	48.6836	0.1888																																											
346961	1	14.6781	43.9262	0.2418																																											
346962	1	17.1252	43.0598	0.1888																																											
347807	1	18.7988	40.6863	0.1888																																											
347809	1	14.0019	40.363	0.1414																																											
347811	1	18.1459	47.0669	0.1414																																											
347812	1	17.5432	41.4704	0.1414																																											
348725	0	19.3205	46.3319	0.1215																																											
348726	1	17.1857	46.2492	0.1414																																											
348727	1	18.8469	40.4823	0.1414																																											
348729	1	13.8149	41.3228	0.1414																																											
348730	1	16.3004	42.869	0.1																																											
348731	1	14.3715	40.0755	0.1414																																											
348732	1	14.6026	40.3459	0.1414																																											
348733	1	11.6297	45.5195	0.1414																																											
349621	0	13.9968	47.9376	0.1																																											
349622	0	12.8	44.667	0.1																																											
349623	1	11.7199	47.301	0.1																																											
349624	1	12.2365	43.4877	0.1																																											
349625	1	16.9233	41.2008	0.1																																											
349626	1	10.9129	47.8642	0.1																																											
349627	1	17.5664	40.5215	0.1																																											
309066	1	21.2792	48.9158	4.7994																																											
312561	1	25.021	45.5249	3.9749																																											
320565	1	26.8044	48.9262	2.7862																																											
322355	1	28.948	47.1377	2.5154																																											
324097	1	23.6586	48.9726	2.0071																																											
324099	1	21.9629	41.8505	2.2556																																											
327637	1	21.2325	44.5532	1.5451																																											
327638	1	26.5758	46.9489	1.3324																																											
329439	1	23.8139	41.3329	1.5451																																											
331186	1	21.3963	41.1996	1.2307																																											
332025	1	28.2189	44.6651	1.1323																																											
332030	1	29.8012	43.8944	1.4372																																											
333750	1	25.2565	49.5664	1.1323																																											
334654	1	22.069	48.6577	0.7721																																											
334656	1	21.7403	45.3447	0.9454																																											
334658	1	25.413	42.2547	0.9454																																											
335609	1	27.3846	44.9245	0.857																																											
335612	1	29.0649	41.9721	0.9454																																											
336482	1	28.0555	41.3375	0.6908																																											
336484	1	29.7157	49.6138	1.1323																																											
337372	1	22.8274	40.3185	0.7721																																											
338245	1	28.0913	48.0438	0.9454																																											
338248	1	22.2284	47.0993	0.6908																																											
339133	1	20.3676	43.5083	0.7721																																											
339134	1	21.4151	42.035	0.7721																																											
339138	1	20.4264	43.56	0.2838																																											
339976	1	28.5895	40.1525	0.6908																																											
340876	1	29.8375	48.4349	0.6132																																											
341784	1	23.7915	45.6571	0.4693																																											
341785	1	22.7767	41.9217	0.4033																																											
341786	1	21.8111	41.2711	0.4033																																											
342664	1	20.1433	44.0767	0.3414																																											
342666	1	25.7028	47.0892	0.4693																																											
343552	1	28.9218	47.7191	0.2838																																											
343555	1	25.7399	42.6024	0.3414																																											
343557	1	27.4662	46.8874	0.4033																																											
344426	1	27.0245	40.7267	0.2838																																											
344427	1	21.3968	48.1689	0.4033																																											
344429	1	29.5033	47.4809	0.3414																																											
344430	1	27.0316	46.9821	0.2838																																											
344431	1	28.4547	47.3989	0.3414																																											
344432	1	26.973	49.3349	0.3414																																											
344433	1	29.322	48.8109	0.2838																																											
344434	1	23.8368	41.3439	0.2838																																											
345251	1	29.3719	49.6925	0.2307																																											
345252	1	25.8308	49.718	0.3414																																											
345253	1	24.4602	41.3244	0.2838																																											
345254	1	24.2242	46.1483	0.3414																																											
345255	1	24.6824	47.7017	0.2307																																											
346099	1	27.3198	42.9532	0.1821																																											
346100	1	27.5362	41.5558	0.2307																																											
346101	1	21.6585	49.1345	0.2838																																											
346102	1	20.3971	47.9156	0.2307																																											
346103	1	28.4644	49.7822	0.2307																																											
346104	1	22.119	47.0003	0.1385																																											
346105	1	28.6856	42.3518	0.2838																																											
346969	1	25.5234	40.8574	0.1385																																											
346971	1	28.4016	45.119	0.1821																																											
347814	1	27.9973	46.5928	0.1821																																											
347815	1	27.6611	49.9722	0.1821																																											
347816	1	21.3671	41.34	0.1385																																											
347817	1	25.8139	49.6928	0.1821																																											
347818	1	24.3992	49.7741	0.1																																											
347819	1	25.782	45.1444	0.1385																																											
348737	1	27.9773	40.2072	0.1385																																											
348738	1	22.775	40.9708	0.1385																																											
348739	1	28.427	40.9368	0.1385																																											
348740	1	24.9706	43.0859	0.1385																																											
348741	1	27.9192	44.8047	0.1385																																											
349628	0	25.9223	46.7001	0.1																																											
349629	1	20.7568	42.7558	0.1																																											
349630	1	23.792	47.6462	0.1																																											
349631	1	24.4073	42.0084	0.1																																											
349632	1	26.3252	48.275	0.1																																											
349633	1	20.4446	48.7918	0.1																																											
349634	2	26.4905	41.181	0.1																																											
295677	1	39.2653	40.1894	4.4121																																											
297554	1	33.3843	43.0047	4.0607																																											
302846	1	31.2038	49.1076	2.6741																																											
309077	1	36.3373	47.1711	2.6741																																											
311674	1	36.2096	48.4838	2.2941																																											
313427	1	37.3175	49.1496	2.0242																																											
314327	1	37.7856	43.4794	1.9372																																											
317851	1	31.3428	40.5979	1.9372																																											
324113	1	33.0801	48.4377	1.3714																																											
324998	1	37.4419	41.521	1.4475																																											
326761	1	36.6207	47.2519	0.8854																																											
327649	1	39.9235	40.2031	0.9497																																											
328606	1	31.475	41.9073	0.8854																																											
329445	1	31.8437	40.1695	0.823																																											
329447	1	32.6529	45.0589	1.0157																																											
331194	1	30.2215	40.6232	0.7623																																											
331196	1	30.4206	48.0367	0.8854																																											
332036	1	33.0808	45.4434	0.823																																											
333756	1	38.4571	42.5631	0.7623																																											
334665	1	32.1789	44.1629	0.5917																																											
335619	1	36.0709	48.8532	0.5387																																											
335620	1	35.3331	48.8867	0.4877																																											
336487	1	38.4247	41.0206	0.6466																																											
337380	1	31.7292	41.0901	0.5917																																											
338252	1	37.9481	49.5316	0.5387																																											
338253	1	36.7306	43.1486	0.3918																																											
338254	1	30.8041	45.644	0.4877																																											
339984	1	34.9722	42.5075	0.3471																																											
339985	1	35.6471	41.8624	0.3471																																											
339986	1	32.0596	44.0606	0.3918																																											
341795	1	35.8401	46.9661	0.3046																																											
341797	1	30.7122	43.9706	0.3046																																											
342672	1	34.1942	43.5552	0.3471																																											
342673	1	36.2293	41.8522	0.3046																																											
343559	1	37.3059	46.6651	0.191																																											
343560	1	30.1979	43.0454	0.191																																											
343563	1	37.8001	42.5758	0.3046																																											
343564	1	35.8783	44.518	0.2265																																											
343565	1	33.0452	48.7468	0.2644																																											
344436	1	34.6288	47.594	0.2644																																											
344437	1	39.0362	49.8625	0.2644																																											
344438	1	35.0965	43.0961	0.2644																																											
344439	1	30.2484	43.4192	0.2644																																											
345258	1	39.0728	40.6927	0.2644																																											
345259	1	35.7265	46.0002	0.2644																																											
345260	1	33.5317	44.288	0.191																																											
346109	1	36.3676	42.7762	0.191																																											
346110	1	35.3273	49.1606	0.158																																											
346111	1	35.9095	46.2333	0.158																																											
346112	2	30.611	45.1597	0.1412																																											
346972	1	37.1161	48.0834	0.158																																											
346973	1	36.5396	44.162	0.191																																											
346974	1	36.8569	48.9428	0.191																																											
346975	1	39.432	42.3135	0.1276																																											
346976	1	30.1105	44.4591	0.158																																											
346977	1	37.9954	46.8624	0.191																																											
347823	0	37.4228	42.8535	0.1143																																											
347825	1	34.3674	47.349	0.158																																											
347826	1	37.0631	49.8641	0.158																																											
347827	1	38.5338	49.8808	0.158																																											
347829	1	35.8671	43.7335	0.1276																																											
347830	1	36.7038	45.5591	0.158																																											
347831	1	35.7502	41.1102	0.1276																																											
348742	0	38.3459	41.0196	0.1143																																											
348746	1	36.5653	45.6766	0.1276																																											
348747	1	34.4943	46.366	0.1																																											
348748	1	39.2416	40.7259	0.1276																																											
348749	1	30.8811	43.4361	0.1276																																											
